element,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
Rb,0.6238270863671567,2.2343027497444083,-0.383938015980686,-1.2264347368207904,-0.7705474070464898,-0.5816187161961609,0.931405555611351,1.609615427182427,-0.44101241997298407,0.3553315384658815,0.04876027128574431,1.1403242854210418,-1.2056785665112126,0.8519806427901964,-0.6590429920652191,0.036377537228009085,-0.43581322837838,-0.21745804188929496,1.924548953051586,-0.2912932704216881,-0.7540637122992468,-0.2709388157092693,-2.3009877473047258,0.9892653113886378,0.866094900128632,-1.1182956281382512,0.7162086415034972,0.8898352877702077,-0.7144409799524956,-0.19247139417211476,-0.8645622014438465,1.8454109899662785,0.21077590931154072,0.5167792483369515,1.9858841550405986,-0.3738692575346919,-0.1562956026908045,-1.029780787848057,-0.22649511710686412,2.246028865143364,-0.14463524362141247,0.6793697877212372
Sr,-0.6976182874811849,1.485519803337659,-0.31650926272212854,-0.6034139445091364,0.5365163340099646,-0.09322617782588148,0.7419540762911461,0.44774374866871014,0.7593984183310729,1.7705995425547725,1.644923462708132,-0.44108074294418653,-0.7060242222166542,0.8581113568444646,0.40811471065834676,-0.7526522701954852,-1.2445646168614677,0.04768383613047518,-0.8306501225693363,-0.24696363721325862,0.9028308885854368,0.28047774409887116,0.04260582387748232,0.2686454430106978,-0.9685339091171955,-0.4888834594376702,-0.1281678593407872,0.6188367418950529,0.4666401137146619,2.8298922071204173,1.9955447028665798,0.8068356534576385,-0.3080177388216798,0.6709302319426753,-1.3391302399599798,2.282167852654419,-1.1509220726597698,0.35234611532263804,-1.279690978955962,-0.8973926152760197,0.3423220701531735,0.2577626940848828
Y,-1.1880999758233048,0.08376224412422142,0.7561527972640395,0.6134779173301275,-0.5416775812903747,-1.5003289519474838,-0.14494159543451873,-0.8181493394185422,0.3367581085655378,1.3128140626604432,0.6423644453059306,-0.013736453550376825,0.3335983453831759,1.683094216743861,-1.810714271761188,0.030425152577912642,0.1496755133847626,0.4989807131857116,-0.34117515014023286,-0.006539118365600296,0.07879244316960915,1.8667384567130598,1.4191914112146309,0.7567887251800851,-0.13407666374565114,-1.045008628649603,-0.780026379965441,3.3724794179351583,-0.12459362853395332,-0.00830672259422922,-0.39126098660499015,1.3839563713305185,0.02606365324468824,0.2546316083407847,0.2897112824618158,-0.8282646597410301,0.40540990532816434,0.34693324492955596,0.49308772509221477,-1.5437528716773101,-0.9976766138342601,-1.1074173158292266
Zr,-0.7261997694610022,-0.5454599465154348,0.3621198800566433,1.021005555621042,-0.45758713511670057,-0.8988596998099674,0.7793590292141805,1.382236569083336,1.5358916401737446,-0.24024850541025405,0.8528479741860354,1.371186260133401,0.4756915896728245,-0.22033665674763847,-0.8513715978400105,-0.8517196191444022,0.4360250849073366,-0.8811005997641186,1.8617319976412652,0.9296460649768858,-0.6605286029306524,1.25719201691871,1.188245003086872,-2.6542240789622156,-0.18854873435567712,-0.3224903220450536,0.015446601538496346,0.09718306488972447,0.5456033925955245,-0.3210233497392083,0.9752254169222774,-1.0273961347040779,1.4715674827177032,0.12668522469806417,0.19400234323528256,0.9464775258769746,-2.53180075806691,-1.4146064823906428,0.04954744849670688,0.5184411175502363,1.3759845471488903,0.3035377655658369
Nb,-0.501170865157195,-1.1459185434270138,-0.08478511920656352,0.36871589285202855,0.22763493572209603,-0.5438573167332327,0.2622846737737321,2.209105643766483,0.7422925708759371,-0.17809338666889865,-0.2941235987254757,-0.12352578980029773,0.7026281567924901,0.7427095772693062,0.11564723142222948,-1.064036162635724,-0.5475461781552918,-2.4906788562118387,0.34962898604442905,0.6830475584499127,0.5151036932211651,0.7758130937919673,-0.8366284948220795,1.4092538767656375,-0.9993538987033163,-0.42335448267189596,1.4288819236818862,-0.007531297895560847,0.12592412068653508,-0.1938382544999191,-0.7541273362814896,0.8064900618624211,-0.3412561340833492,0.3893532891773796,-1.6179846836476668,0.7771267838200816,-0.014598429769444518,-0.8707564289993541,1.7835694079199214,0.5667078587759533,-1.2342687729453221,0.6541834310219209
Mo,-0.29344990095156015,-1.2770181923106325,-0.1842469832140088,0.1634673830670694,-0.8058232380743117,-0.6906685076504234,1.2116655906502962,2.1528028344846093,0.10471876672562269,0.5829258043593047,-0.8582226079377944,0.5172444574142039,-0.6032209071742023,-0.29607812083198826,-0.3244086560003356,-0.5974946423160651,-1.0674553899645673,1.2853150137317972,-0.24658558417290682,-0.19129949483368408,1.8348803980230628,-0.6401634380968162,-0.16197703334053928,-0.04486675717726661,-0.12091463049409151,0.7606008809171934,1.2576857365735528,0.5516738653709978,-0.5439171337798202,-0.45376894699646414,-1.1474797970352297,-3.002397926004266,-0.9467700163967051,1.2427558204457707,0.2873571827432688,0.0931575352876092,-1.1370639052794114,0.414172948496624,-1.930678785777774,-0.6736072309917849,-1.4529354007934545,0.03027882248742099
Tc,0.08146329049623413,-1.4213902001962542,0.00010549828242533483,-0.331403976220255,-1.142679640907849,0.12836141139542642,0.8584555530712228,1.4380275936485305,0.29675428181388896,0.542880009506712,-1.3386991043945426,-1.9827572092324508,-1.3976683643362882,0.6376803791274631,-0.8677657678920525,-1.1866196942215055,1.5980300835970849,0.3075313280146001,-1.343025172331173,-0.14540737238897175,-0.6356040652835673,-0.9229292159013608,-0.5307982389685022,-1.5034776085449637,0.6302869256139494,-1.3053826785689366,-0.8871040193306002,-0.25865279309862926,-0.9494083152057832,-0.5477575440481244,1.0551407159848318,1.5937505026214802,-0.2207588596538454,0.5214556317725896,-0.5952721300520586,-0.6811367388874372,-0.5580511040221723,-0.6989297751963568,0.2667157986194665,-0.07735782333311308,-0.3123819707816361,-0.1594199640531931
Ru,0.13078655986968196,-1.6058606354937874,-0.4682908715099788,-0.557498195882856,-1.0787499568360823,0.7479181127343908,0.8332374088829584,0.6171133719568255,-0.2753920260403511,0.4760125372744541,1.1285179736949846,-0.012768464060984582,-1.0220656460628055,0.5457104033820324,-0.7418041815246141,-0.3000543846080875,0.47412525644802905,0.2339181023298772,0.39081100889862536,-2.138710912108436,-0.6724945420743097,0.8576859767061512,1.3025789610463612,1.4148591551620728,1.579683006055469,1.4104426940692505,0.3259478659755983,0.46321739062731004,0.4871727345912797,0.38009191897443917,2.0578803053015364,-0.3057156037777623,1.8673990965863185,-1.9316765015863167,0.6504838817208284,-0.043642020133608496,0.6183514716041827,0.6137275368988108,0.09803004045616515,0.7951941674925151,1.451529279110948,0.7861649659436126
Rh,0.32751179252894497,-1.4418912817877838,-0.6999047179121164,-0.7105256102254743,-1.1733461781345829,0.4247288705632092,0.4645293409400705,-0.08853056712215372,0.28982830170311014,0.42337529145979075,1.1125776437086858,-0.40853018052435774,-0.9010100377449874,-0.6636408950167528,-1.497231020853602,0.3556261904889602,-1.5301636303325539,0.7853101529194715,1.0554097911243117,0.9350571307191552,-2.2051009193308513,1.145516693737504,-0.2470061975849183,0.7236111136164975,-3.3247961851302175,0.47196313946390184,0.27759535906965643,-0.02008354350283656,-2.187165137349375,0.8927870919346037,-0.24386958772688855,0.7197958217271081,-1.4501603994475936,-0.552533638479731,-1.1516785826468945,-0.3002991911477425,1.2689437893370834,-0.14318450323605073,-0.8764192253761496,-1.1434546520416682,-1.6028807916966654,-0.35166599879364124
Pd,0.5827584703341073,-1.0882217926354252,-1.1341538321183826,-1.208416144051723,-0.7415525728280342,-0.2566049340361496,1.1263228447079963,0.06911957527971045,0.18373291435090675,1.4356655143470987,-0.8338965753001434,0.6310352688246104,0.11384216780614577,0.3564727916122042,-1.129130605693337,-0.990769236963748,1.3407244478346005,-0.49840469151265293,0.4946632259203378,0.8745038341691141,-0.2111987610589112,0.6007359546893606,-0.4432847815618908,-2.0879499266731165,-0.9191917974003379,-0.10547142538789472,-0.47813754154847116,-0.8299299404202548,2.9212465295210954,1.8528014746741657,-1.440425968720656,0.4231066380742625,-0.8678754163308611,-0.4029444506141879,0.7481345708420267,0.4075842851227284,1.8080565987095851,-0.12278288089050148,-0.9945138147360072,-0.3530371199290405,0.4626362159390705,0.5687589474023392
Ag,0.5963280867763225,-0.7556314928277362,-1.3619129709900455,-1.644691382439607,-0.8019350272651473,-0.6121557634907726,0.6382472142142829,0.2145799662447137,-0.7223071004933659,0.6968559799057275,0.9785185134952702,-0.4602315369879374,-2.1175529829637143,-1.1147874676111058,-0.9601642377583538,-0.04855273574062476,0.8412155883635388,-1.214732580650577,-1.3276709739268049,1.3233605921788236,1.1322914184631039,-1.246728688847338,1.5026740907625034,1.741084867551675,0.8868218554129159,1.154539845822133,-0.062106681537277726,0.7080998475067987,-0.6129366128436579,0.21738994516776652,-1.2359362783095247,-0.07671021280430157,0.37312929120781085,-0.3468540830624743,1.0657554515851058,0.05335760692246426,-1.0227533363010899,0.38219245008961805,0.5949250331526071,0.5871243252777275,0.011456967496929147,-0.5137535269968183
Cd,0.279756793011337,-0.29449180743339054,-0.7424724594837313,-1.4410231859585207,1.2685688912041755,-1.6255637924540542,0.09460566407060374,-1.1099923732687136,0.9652424324917114,1.4271830803151562,0.4455975802405599,0.12212689575130373,0.28023532048673483,0.7793684047829158,-0.2824412423389897,0.22107682393150155,-0.3441128115595121,-3.4743150693016553,0.7103840891728554,-1.423580792476262,0.03156781147008313,1.7504693529673088,-2.144843094946578,-0.44448425510932005,0.7761894933666935,-0.8465906083148143,-0.24567280315786785,-0.14316502176546603,-0.4695595930022912,-1.6491416242852202,0.5616829250904226,-0.24817166037159544,-0.6532324641592531,-0.2875959615168312,-0.6706100411085537,-1.39881852028344,0.6569633162026353,-0.11088084904370281,0.1354746906414192,-0.6824568519859984,0.823068581677403,-1.3052440950473516
In,0.05218762669672378,0.011652367061357275,-0.2785864762337968,0.7304610179532515,2.0445394092204943,-1.8271644348165432,0.39884275761154503,-0.5947201308263699,1.1312156832950457,-0.6235394852651028,1.4462884307893962,0.8571404781201505,-1.6761853962591207,1.6328309588442913,-0.2742388711747413,-1.8236963126940011,-1.114998553914822,0.7830488513014886,-0.9812474364431368,0.24522902757941198,0.3762225967231802,-0.04575643625832491,-0.06770912604079542,0.6249882553929148,0.46170984965949236,-0.2363234265907899,-0.3150528372828584,0.025686828764235104,-0.4509088150848054,0.07884416017160589,-1.113623603225918,-0.10646702200093704,1.126377131878894,-0.14548685898587885,0.6573086828090227,-0.4201280110327755,0.09386061141844274,1.5241989326292944,-1.224664803699484,-0.5204978659826665,0.17573355793377854,0.6027620839815132
Sn,0.43500404227909145,-0.3869591103228052,-0.8303599773811946,1.294026840800385,0.9417269254770477,-0.9774365122856696,0.6753720936951312,2.0814177950076256,-0.8267266896638485,-0.14849256792421126,2.704374192932294,0.3460749397485263,-1.4221665471502158,-1.3709656861043689,0.09444142569260233,0.04731140569970627,0.8624763911765686,0.3788112262616237,-0.8143980618503195,-0.23943844945939652,-0.60339487639023,0.05677603160329427,-0.7202471641609034,-0.908494378592668,0.5816348926013661,-0.571498288167399,0.5327847073018308,-0.4617118398056672,0.23955834787706476,0.011535879391006424,0.40001320673857815,-0.7228626756564376,-0.22294525258001704,0.02448412019334976,0.07270574968058399,-0.07920175768583415,-0.4828631379325143,-0.20172481137535153,-0.27774367767075087,-0.3924430443212181,-0.6013516097693701,1.3713969906197938
Sb,0.5980278740380817,-0.37501748115087497,-1.5204316562040314,1.5024530915928442,0.504981681500223,-0.2418665930986007,-0.10111771963442537,0.9418213628807041,-1.8574491608776047,0.8056988571809068,1.10503476209686,1.2327768770954945,1.542787312567021,1.2600818402795086,-1.2956571307599927,-0.6722130398293396,-0.09787387066250937,-0.4451273915774557,-0.7103708189908774,-1.318523924296384,0.30560755023656283,-0.2642525821721069,0.3236412447899946,0.35805140304916,-0.20484466982542548,1.5557576475001136,0.2633915579600246,0.9287835221199991,-0.6388838350827126,-2.2231412928434313,-0.7964774330699852,0.1396715220823648,-1.125498928194332,0.8604384438206604,-0.7906709603138865,1.1456782242074497,0.7696087303821594,-0.24380484892960186,0.39869797207006225,-1.1892360779895506,0.6664665995916844,-0.5243973327396744
Te,1.2884177083015185,0.019424423232761428,-1.734626482773232,1.3561423859916597,-0.391178403071343,-0.5558193400368813,-0.016321683027413308,-0.022299623024468605,-0.27152389704556756,2.5057282439950535,-0.6782068573773381,0.48453346901380007,0.25988020115956584,0.9012004871859444,7.901693131565425e-05,0.9513035810518286,-0.9798041903572658,0.4639774859839348,-0.8403264647406367,-1.5563515030772597,2.2471580495710013,1.570477753426596,0.8266305814407675,-0.24221672100035752,-0.40597543106854117,-1.5885777047483327,-0.5266073691521729,-0.5119006873435916,-0.3154182870689649,-0.06275044737719113,-0.32749226894226835,0.1702705154772467,1.2007842142897096,-0.8946802505235516,0.35916964558562636,-0.028527628610280478,-1.6169758478540022,0.1729749604696545,0.49817028274225794,0.8754870660653719,0.01988227064562361,-0.02124432258979125
I,1.7391307319370903,0.9563962072041443,-1.4926801411239272,0.7818983211350591,-1.3291870886686292,-0.9567523161001226,-0.6088688242478465,-0.37412637377594565,0.7851729343589826,0.8445582961819904,0.6368455369580382,-2.0996194222307683,-1.019453974297337,2.168728472521523,1.10176206779517,-0.685183763408589,1.0486660816648714,0.2544031638659604,1.4707641310707753,-0.5294102562131922,-1.1074618302155201,-0.16982568446235088,-0.29002538732845373,-0.37335606505808255,-1.8983324115518398,1.4181357096276352,0.5109370837380818,0.20057160400060833,0.11012197209392101,0.6905741377094241,-0.5492126445176856,-1.5611607443799966,1.323733567785095,-0.2379931741165547,-0.8732905237831503,-1.351208086201378,0.08338068417013574,-0.9670195880597465,0.7184607224665123,-0.11630868191976536,1.062363154175542,-0.5672243721801958
Xe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cs,0.4188426673503815,2.394540189259035,-0.43816144644261085,-1.2045459672694405,-1.1287884175041323,-0.14894074519480793,1.3143500002962067,0.5348967721293773,-0.12742933688677732,-1.8050612898862952,-0.4991318821445557,0.9524268499237624,-0.17025239690774352,0.341129057040258,0.9734824644766725,1.241245349646304,1.015471692079719,0.8688943887480468,1.9067749766189654,-1.1613217861139646,0.5196744139538222,0.49013094733881146,-0.20963122898543068,0.9622518014574352,1.4706003359490851,0.09625617472721594,-0.2815448877358634,0.6428704708348635,-1.2247763237204006,-0.8340925494766472,-1.0979579965607664,0.4522305074975017,-0.348094772822982,-1.7937009551802738,-0.6022507323923647,1.1191009250884107,1.543404424122594,0.9795960403798069,-1.0343283476779725,0.09344530065343833,-0.24406272707602772,-0.46279517636036827
Ba,-0.6716001558195468,1.5283791111803222,-0.5737993493861364,-0.5363277662613691,0.5261853620775808,-0.05910490436417622,1.4959992253927843,-0.24516504339887446,-0.04393777233660455,0.6135955196810352,0.8716835672315572,-0.755152851678627,1.0224003340808816,0.09939235761415291,1.5263255130175972,0.7472857736957165,-1.2436559615334264,0.37947688632487725,-1.7931827332907504,-0.13124788339985302,-0.15194386010456115,-0.908283234909728,-1.8745941097947798,0.33980148727595133,-0.7463134998508052,1.0197928672438843,-1.9935461419982814,0.6211810862486356,0.850766405805265,0.21211000338081534,1.8567288955737804,-1.26395135966569,0.11549510829279096,-0.6909140778162877,1.5670283963270428,-0.5265773273487584,-0.7086065145050872,0.6429064368848876,0.9396779193003052,-1.5304336039990902,-0.24545751691601905,-0.2191314331896
La,-1.2490808850161454,0.6892720122053128,-0.7099794384207209,0.27784806628491854,0.011428373514435989,0.5343156828131267,-0.21965200120326342,0.4356923742728753,0.8028187377697447,-0.7761003422392967,-0.8071382825411415,0.2537735852254679,0.17576749964363472,0.17947996169058097,0.03843428126858891,-0.09249595204863308,1.3126218644288699,-0.2326660500470029,-1.6938100634898545,-0.3276652287231202,1.0869661089184353,1.8406371599969649,0.510129561833572,-1.380722997928086,-1.1954602962595142,1.357581387026429,-0.33806405849063115,-0.3085055257041825,-0.4313399943549118,-0.738723193572001,1.59111240984403,0.5455390615266353,0.45484289551778956,0.24450818176498906,0.565381347271608,-0.8888904319607316,2.984470997445512,0.725138307826163,-1.4390249502593095,1.6440803381950007,-1.1525671756076952,1.3020138286308518
Ce,-1.2516597585081548,0.48817016322311513,-0.3531775071082665,0.0994152506283128,-0.3058021958630414,-0.12972658267460263,0.05228152304937843,-0.027658601010219296,-0.9976746477595047,-0.2808653109105113,-1.5005331704090354,0.1352547509828123,-0.016643872610560807,-0.18467478391775463,0.2393818343242853,-0.2684556292214421,0.3789214577356752,-0.12963001424046885,-0.31632604465829234,0.6940433525941485,-0.07076661114728205,0.0017329563478751242,0.10609704481700712,-0.319247530566531,-0.873039489843166,-0.39597113897752034,1.1826143308008072,-0.3462424429923496,2.001418146860429,-0.2745183033601505,0.9897017262569153,0.680601113034801,-0.8785088782502102,-0.8320211775008928,-0.16698571601224124,1.9006020786797497,-0.5125816067397118,1.2940935647812164,-1.9932045444016435,0.36539881678668845,3.83499688799838,-0.16257783694807026
Pr,-1.1822743687464725,0.692041538763798,-0.32132826927047975,-0.00922277087740125,0.048975567730403576,0.16187102915793888,0.34996932255252194,0.3438488423871717,-1.4054824801360988,-0.06867801998843746,-1.509369045612897,-0.2577326479011044,0.8638807445577416,-0.6049331813287162,-0.1816020076307051,0.6460174759056038,-0.13898142034136907,0.03776840819610138,-1.123379396728303,0.20321237494573885,-1.3861570544353035,0.40388058360426254,-0.6136296658991892,0.2524858919310112,-0.09207766024390172,0.34823534391442723,0.08159963001272223,-0.4286233292243176,-0.3818130195330899,-0.3777001341532355,-1.1170107892054422,0.5833973720604535,1.1406859070188744,1.2925321899824613,1.6101002557299398,-0.8502685976432774,-0.399144763448242,-3.0462469921608495,-1.2616380808357086,-3.2994153763407814,0.7713381068822533,-0.5173921081604108
Nd,-1.1515739420074875,0.6335632576600163,-0.6342399438248337,0.3302544185922606,-0.01548130375630907,0.23907742118114683,-0.19095330624230283,-0.998995552071491,-0.31510055437461654,0.4397288570170288,-0.5246998937086639,-0.11887531445450618,0.3948577271119959,-0.5386986223793352,-0.28669397043226347,0.4953898947265658,-1.0282636235368543,0.5048864180871713,-0.6621761450762389,0.3717264236009216,0.15073261695052625,0.10123005375421436,-0.10527185626596976,-0.5998172684184052,0.7999164777006318,-0.22084756551721133,2.2922878882189015,-0.043426183006915496,-1.6980288343365764,-0.37228961135467314,1.187213390678953,2.15282061417855,3.5641672288646964,-0.08843220812739098,-1.3482370632472058,0.707390753350669,-0.546022646158773,-0.14727645454873053,1.4438246386828857,0.10983257318445827,-0.48049677553050746,2.20190400834588
Pm,-1.2891394993902077,0.6777296237112611,-0.014880682005197222,0.1570163534291635,-0.23594980895778106,1.2507304044723095,0.06417554662014395,0.3851034977439989,1.8483345916849647,-0.7390422354937958,0.7211366384575574,0.8648390152544032,-0.43208991560250776,0.08451786910154413,-0.3048623707173185,1.064491823743977,0.7434231872656836,0.45646176105221925,0.87958168503735,0.2889157983915613,0.12073210252501927,-0.5048751046909651,-1.2421894170347616,0.9213165897655264,0.37404027081929053,-0.46514040048601757,1.0135035464247344,0.8084720604350101,1.4161157774700213,-1.1526110250976462,-0.23722195194538587,-0.040162956108132204,0.8862560613808915,2.480849576382551,1.1732482016423456,0.4414214186824757,1.5575362004659838,0.8386327499275811,0.4674148119536584,-0.18631381024201238,-0.8976311822861289,-0.6323160020496242
Sm,-1.279871364721074,0.6272432347045168,-0.277188280842246,0.22572313466127067,0.004866635795910744,0.11451695514403785,-0.27753223924262405,-0.8543243619767917,-0.6027837039479255,-0.1209641933745126,-0.26591556421324847,-0.18003391633949584,0.4671160515364861,-0.11667884061811222,-0.5206574611077814,0.4278867883490621,-0.37449714254550887,-0.34513506616238454,-0.8270327991252977,0.20140299368803263,-0.4172422097086018,-0.0352741585299435,0.27338185696249045,-0.409866039845585,-0.45916021853740463,-0.4055195339957449,1.5192326698221896,0.09055846900562022,-0.07162475567221563,-0.6376514697676897,-0.9051639977177168,-1.1649535690085147,0.6883349347568307,0.8157110039247388,-1.7249367017745412,-0.551991120612518,-2.56797874552647,2.9925694325813006,-2.326528706339894,2.280575739638769,-1.103876570795968,-3.005515523968728
Eu,-1.1817287916520018,0.7421706986447272,-0.6315742496813757,-0.2916220613894624,-0.07420910268506734,0.8439070705048177,0.07080832031651535,0.05879775557307439,0.2780783513755618,-0.6607248778405249,-0.22772721006333693,-0.20067436643598344,-1.167257141317662,0.059644237684523156,2.247785622029572,-1.4033891304499688,2.0289643464702487,0.3634111737502499,1.5012078111878966,0.9109488734465897,0.5170638787308232,0.13821517597742844,1.5681136394133024,-0.800568608594263,-0.8101224592735486,-0.8921468892856924,-1.1082209721272225,0.7415185713173048,-0.670982329339364,-0.9515357824601393,-1.2817223931469661,-1.2216237244641215,1.6160099334631892,-0.3132957716332245,-0.87841636221258,-1.4816377710465534,0.9021122355721307,-0.093550299192773,0.6375662861100521,-2.100055863086724,0.3729308146983676,-0.8089628017581049
Gd,-1.3896630255662392,0.5239981275953334,-0.5717012433558484,-0.01974855558970928,0.39813811657371495,0.9162461617022052,-0.2225540939607866,-0.03693509957050786,0.8194322156711847,-0.7761667888247001,0.30002935147517223,0.1619009665749691,0.46924940061381465,0.022256476396385047,-0.3618669855252849,0.2773257700971774,0.38761076250787807,0.3925774293129228,-0.6530433566805368,-0.4639339105418733,0.5263267446299976,0.7086970281263237,1.2976393894272797,-0.15316942270847123,0.12194561540712057,-0.9273924894793099,0.7399363102192367,-0.28566962765703896,0.22727327162672542,0.042069621102614634,-0.8066523574553466,-0.6737164447597008,-1.8890222294456511,-2.416873706352061,2.1896646300330307,1.620856065808956,-1.2805418710971617,-1.3981190702871262,2.3052761536792956,0.5373715930219819,-1.9738926121789437,-0.7859948052266421
Tb,-1.208411904925413,0.4503728658868872,-0.1594332650660073,0.41553454938889983,-0.263333794093512,0.23218432588326238,-0.016665130938026372,-1.0691182760446911,-1.5627404348052683,-0.5540182387275915,0.5979062586426903,-0.1904576569607376,-0.4185209938302836,-0.6148713802338387,-1.0483611286403163,0.6829650981868542,0.7030696858691106,-0.18886876135662448,-0.039281178740921935,-0.7288885046179386,0.2501030239710259,0.027078831328237192,0.42293469215855045,1.262289361401838,-1.6659932471706296,-0.06844051812513692,0.3846542717335535,0.6940151891281053,0.5612936513087514,-1.0460014453399573,0.22433775522223945,0.31894270288033666,-1.2149697405970292,1.283004424281154,-1.1325844229539868,0.6213067350166502,0.224831634960662,-0.9738535079934337,1.1285227709778598,0.021800565679506827,1.3697456216305803,3.1455433785295392
Dy,-1.3054773752959468,0.5034892148788007,0.40103777123816536,0.5203439390930279,-0.4670441569219459,-0.45665212042820447,0.133102016627225,-0.1865731812834602,-0.9107998385922575,-0.2506729803560128,-1.3128809603151088,-0.1590487088287975,0.4261192684185475,0.13526129614062574,-0.3870502380360489,0.24881783840553012,1.0240334712816597,-0.26459530071726234,1.4601243599881353,-0.1743676642423236,1.035426458667175,-0.46881485069731194,0.16338439761686918,-0.3900231949261066,-0.3207964857529556,-0.7401713433849735,-1.252109983785006,0.23054928573074554,0.26987511775631684,1.2781069978560733,0.6476231487047822,2.0570286902245445,-0.3345649179038532,0.19843957503803655,-0.7876247272525914,-1.0908304973507095,-1.3872271647182,0.212234128551529,1.2241933883415186,1.3451160081992508,-1.851220323173995,0.6256856621229658
Ho,-1.3385299547083476,0.5047647027900605,0.360440168845674,0.6585843727259734,-0.4676273591269222,-0.2712290078920495,-0.13723500957466336,-1.116804579221336,-0.6665797322268588,-0.35876752503062753,-0.059975991006109564,-0.4569660760505114,0.5501298608147059,0.11720054251062051,-0.409293168003604,0.6154447297757768,0.11645402142761958,-0.17056441340035333,1.1360538579515298,-1.181253958525869,0.4634110601638513,-0.4621043901698226,0.5947940447893285,-0.28162362181470924,0.6113872085511244,-0.21803676891627005,0.35846762389848685,0.08943174435298734,-1.1457558963939054,0.8654620403848976,-0.19228413557056023,0.5465546457465595,-0.5799403594659539,-0.5497734783072221,-0.3194831220005052,2.21788255653055,1.2329630475943911,-2.11415334358975,-2.6604003949657145,-0.3499765988574378,0.8261779832488328,-2.1204215587517825
Er,-1.336506284135732,0.4808078199985131,0.4298365747821363,0.6794289531738339,-0.4441262036295986,-0.3663228253175088,-0.2718659285412367,-1.087267967380363,-0.7947181656724399,-0.21439018431870063,-0.12250074515863581,-0.17602522547373123,0.7695388241734181,0.10365467257076118,-0.556904958847138,0.5640086047717686,0.02925870579743103,-0.3670546317039172,1.0905730483088316,-0.9718168592525944,0.16540901155193516,-0.8040079280976976,0.326044863995095,-0.1341563939411013,-0.13034742449308373,-0.08897982365660963,0.6335048117240706,0.202485824891978,-1.1836910804293113,0.17238895857094633,-0.17398222240488043,-3.336695400201011,0.13998318942924168,-0.7995166242273268,-0.42921107046147533,-2.336767642162652,-0.16162277562319807,0.963351863522196,0.16134062027473672,-1.1484738036156377,1.0593772073780572,2.856517360810548
Tm,-1.2373309754571211,0.1691444874732189,1.0159257001972972,0.7445233479058947,-0.5150319566919231,-0.3502700183456983,0.5963075938237861,-1.3076468539454398,-0.5210251992173656,-0.37912050418414167,0.5914085617275772,0.5680175107281851,-0.604528561536897,-2.5687082795772986,0.2441808818668725,0.16686587579018558,1.2049584802285853,-0.7247457992560872,-0.07532782730491251,-1.375367460354336,-0.18199691991472156,-0.04742694653751348,0.029743952074484593,0.6779628490416495,-1.2754005320039778,1.1667046050277186,-0.21131264054573626,-0.5667305847230669,-0.3282731436083108,-0.18197669699814756,0.5345780406206673,0.4356062446557218,0.7987193438592779,-1.1736781810444088,-0.936160207535724,0.052260589586829866,-0.47997799512380185,0.5179694092601551,-0.3897521151880509,-0.7553981673259414,-1.4807729814439785,-0.8702839434277684
Yb,-1.1580150196493983,0.6573562901658598,-0.09868394755473522,0.12475111964227566,-0.624644582196276,-0.20591507187524974,0.07467546331493807,-1.380258073178594,-0.8554730667405602,0.7297835175788763,0.4111205115550483,-0.9202832444765178,-1.0062536148121308,1.0132931542003263,3.0506451710908458,-0.9497909663897669,0.8015831662220767,0.8123471629596105,0.5889757351256399,0.8930962751234643,-0.03862690754069257,-0.08632681223485686,-0.724427961252002,0.8101875172925265,-0.2595974679069603,0.9752384112384759,0.949869490921993,-1.6773901243701286,0.5024011633670757,-0.3713837313594584,-2.5703099984127293,0.2537928670257235,-0.5833489473631709,1.515045121675915,-0.10028233615448116,0.2935865792607944,-1.1565992111448917,-0.26607580025216065,0.8304116829496233,1.3157427796979058,-0.11438329599468988,1.5075690461054088
Lu,-1.1390572193045125,0.12891298080284583,0.6161093755794022,0.31190071921794166,0.18291933338524075,-0.7246422122478766,1.3692561327997292,-1.26612756281627,0.8239534793120727,-0.4219970057568311,-0.06784428936333704,0.35526480877644456,1.3404502884048164,-0.3404757985078007,0.31409834775491263,0.37188584557234844,0.45409382581091234,0.8635075086867977,-2.677338043140259,1.2243264036769321,-2.1655187554943747,1.489979085315826,-0.8732984949214831,0.879520824765244,1.570978614564885,-0.656176611894157,-0.6495317196512693,1.9091844989321118,0.5286363350268468,-0.2831240448115659,0.4465063299557051,-0.4033716870829,-0.33654757360312587,-0.38676601922496306,0.43643224663950536,-1.1311747952897457,-0.035224105621995336,-1.6956542791912739,-0.7216936438616041,0.7355468243264834,0.3606146854171651,0.4496090748899162
